Country,Country Code,Series,Series Code,2022M10 [2022M10],2022M11 [2022M11],2022M12 [2022M12],2022Q1 [2022Q1],2022Q2 [2022Q2],2022Q3 [2022Q3],2022Q4 [2022Q4],2023 [2023],2023M01 [2023M01],2023M02 [2023M02],2023M03 [2023M03],2023M04 [2023M04],2023M05 [2023M05],2023M06 [2023M06],2023M07 [2023M07],2023M08 [2023M08],2023M09 [2023M09],2023M10 [2023M10],2023M11 [2023M11],2023M12 [2023M12],2023Q1 [2023Q1],2023Q2 [2023Q2],2023Q3 [2023Q3],2023Q4 [2023Q4],2024 [2024],2024M01 [2024M01],2024M02 [2024M02],2024M03 [2024M03],2024M04 [2024M04],2024M05 [2024M05],2024M06 [2024M06],2024M07 [2024M07],2024M08 [2024M08],2024M09 [2024M09],2024M10 [2024M10],2024M11 [2024M11],2024M12 [2024M12],2024Q1 [2024Q1],2024Q2 [2024Q2],2024Q3 [2024Q3],2024Q4 [2024Q4],2025 [2025],2025M01 [2025M01],2025M02 [2025M02],2025M03 [2025M03],2025M04 [2025M04],2025M05 [2025M05],2025M06 [2025M06],2025Q1 [2025Q1],2025Q2 [2025Q2]
United Kingdom,GBR,"Imports Merchandise, Customs, constant US$, millions, seas. adj.",DMGSRMRCHSAKD,58493.9670348677,60472.1186584968,62800.290611488,197007.131844693,190754.970559068,181060.19111199,181766.376304853,710640.863766531,61374.1780356172,60019.6336544522,60197.4190142668,58762.8115723898,63569.2881747839,59096.0071801284,59641.372101317,58738.3643083477,55096.5317641008,59911.9354245227,58173.9986236062,56059.3239129983,181591.230704336,181428.106927302,173476.268173766,174145.257961127,716684.892095858,57942.4305907627,57044.5166780797,55405.6696770598,62298.3618548106,60356.2998551929,63428.2831388589,60355.6685628521,59977.6007154077,57236.1940817477,61214.999016845,61663.6109830354,59761.2569412057,170392.616945902,186082.944848862,177569.463360008,182639.866941086,..,59538.0541671956,62307.5709791603,62162.9074582299,61916.9630198394,..,..,184008.532604586,..
United Kingdom,GBR,"Imports Merchandise, Customs, current US$, millions, not seas. adj.",DMGSRMRCHNSCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Imports Merchandise, Customs, current US$, millions, seas. adj.",DMGSRMRCHSACD,57716,61495,66371,208943,202466,195225,185582,750946,65533,63706,62953,62603,66696,62877,63444,62201,58129,62318,60863,59623,192192,192176,183774,182804,755928,61099,60133,59544,66033,63968,67322,63604,63693,60716,64474,63821,61521,180776,197323,188013,189816,..,60691,64989,65801,67777,..,..,191481,..
United Kingdom,GBR,"Imports Merchandise, Customs, Price, US$, not seas. adj.",DMGSRMRCHNSXD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Imports Merchandise, Customs, Price, US$, seas. adj.",DMGSRMRCHSAXD,0.98670004661,1.01691492483,1.05685816664,1.06078367346,1.06171773082,1.07770599284,1.02015771269,1.05676455202,1.06776175417,1.06141934099,1.04577573309,1.06535065843,1.04918588701,1.06398051239,1.06375822294,1.05895015519,1.05503918557,1.04016002084,1.04622342352,1.06356973003,1.05831894275,1.05950568594,1.0592491879,1.04998439147,1.0548933802,1.05447768375,1.05414163362,1.07469145932,1.05994761393,1.05983965474,1.061387707,1.05381982363,1.06194644734,1.06079729748,1.05323860223,1.0349864204,1.02944621899,1.06110359223,1.06039165856,1.05885452282,1.0392237472,1.05389220928,1.01936485579,1.04303536438,1.05852513485,1.09464348208,..,..,1.04030845167,1.09464348208
United Kingdom,GBR,"Industrial Production, constant US$, seas. adj.,,",IPTOTSAKD,39666818217.6387,39908198450.2004,39747278295.1593,..,..,..,..,479019071518.686,39626588178.8784,39787508333.9196,39988658527.721,40069118605.2415,39626588178.8784,40592109109.1252,40270268799.043,40189808721.5224,39988658527.721,39425437985.077,39586358140.1181,39867968411.4401,..,..,..,..,473427096131.006,39425437985.077,39787508333.9196,39948428488.9607,39546128101.3579,39425437985.077,39546128101.3579,39224287791.2756,39505898062.5976,39425437985.077,39143827713.755,39023137597.4742,39425437985.077,..,..,..,..,..,39264517830.0359,39948428488.9607,39666818217.6387,39425437985.077,..,..,..,..
United Kingdom,GBR,"Industrial Production, constant US$,,,",IPTOTNSKD,41353541453.9103,43214450819.3363,40526470624.8321,..,..,..,..,492355264550.256,39947521044.4774,39864813961.5696,45943784555.2944,38582854176.4983,41188127288.0947,42718208321.8894,40030228127.3852,39285864381.2148,40774591873.5556,41518955619.726,42718208321.8894,39782106878.6617,..,..,..,..,486648475829.617,40443763541.9243,40815945415.0095,42924976029.1589,40443763541.9243,40857298956.4634,39658046254.3,40567824166.286,37631722723.0584,40112935210.293,41932491034.2651,41064066663.733,40195642293.2008,..,..,..,..,..,40278349376.1087,40112935210.293,43669339775.3293,39740753337.2078,..,..,..,..
United Kingdom,GBR,"Months Import Cover of Foreign Reserves,,,,",IMPCOV,2.57150717602,2.54117103779,2.39412943962,..,..,..,..,0.21027903442,2.40710195143,2.3770435644,2.44926913722,2.49664415294,2.28324028841,2.46131162727,2.51189128214,2.54083829586,2.61915518431,2.43832928939,2.54861197986,2.64844438863,..,..,..,..,0.19724706259,2.5264647679,2.55049464996,2.59030318808,2.24904891543,2.38100432088,2.22816926317,2.41209790314,2.44758395324,2.55405514715,2.35028535231,2.37513485616,2.42363709193,..,..,..,..,..,2.45795642651,2.31700559706,2.33215628368,2.35380792502,..,..,..,..
United Kingdom,GBR,"Nominal Effective Exchange Rate,,,,",NEER,98.34514039664,99.56193505154,100.51502835287,..,..,..,..,102.38362228388,99.51293068528,98.79751360115,99.16147112213,100.29409717373,101.55966260147,103.47193521794,104.63860335864,104.75829713563,104.57145495736,103.41831417425,103.74690774725,104.67227963174,..,..,..,..,107.10153474435,105.49909389097,105.71299658839,106.27582305935,105.90506184276,106.56658574662,107.44556398013,108.38137232144,107.40353195057,108.92822518231,108.89709288094,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Official exchange rate, LCU per USD, period average,,",DPANUSLCU,0.88587665595,0.85200054109,0.82141512409,..,..,..,..,0.80450860162,0.81782375738,0.8275358697,0.82358998327,0.80445097771,0.80138690217,0.79265046851,0.77596475115,0.78674274911,0.80664977642,0.82147125233,0.80528788091,0.79054885077,..,..,..,..,0.78263737885,0.78684161578,0.79195104864,0.78633905592,0.79888767359,0.7917203401,0.78654441412,0.77761265327,0.77326954393,0.75720882777,0.76588486997,0.78433991171,0.79104859138,..,..,..,..,0.77190911654,0.80975803713,0.79792860026,0.77496245489,0.76108922211,0.74891296751,0.73880341736,..,..
United Kingdom,GBR,"Real Effective Exchange Rate,,,,",REER,99.30440857143,101.2228175,103.02028909091,..,..,..,..,105.25007563436,101.45242113636,100.77463975,101.87412608696,103.53607,105.4356073913,107.86924090909,108.51654214286,107.85133521739,106.85100571429,105.79869931818,106.02378113636,107.01743880952,..,..,..,..,108.67521059195,107.40480021739,107.38682261905,107.93098666667,107.54754909091,108.05553847826,109.21462025,109.86674326087,108.77453909091,110.25643547619,110.31407076923,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Retail Sales Volume,Index,,,",RETSALESSA,90.17183719441,89.34876768655,89.07441118393,..,..,..,..,94.25349743632,92.80777531623,93.0921709505,92.23898404769,95.53422298543,95.04630560553,95.82697341337,95.91854309969,96.01732635726,95.02949378156,93.24127372791,94.79045376908,91.4984461816,..,..,..,..,97.28507146294,97.17846884276,96.68367012156,96.18887140036,94.02865805567,96.68705990646,95.50554797277,99.07304892689,99.98569727933,99.78288653435,97.6689085839,97.56894040725,97.06909952402,..,..,..,..,..,96.56223938708,97.24986469299,97.24986469299,104.38222182692,..,..,..,..
United Kingdom,GBR,"Terms of Trade,,,,",TOT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Unemployment rate,Percent,,,",UNEMPSA_,3.9,3.9,3.9,..,..,..,..,4.06666666667,4,4,3.9,4,4.2,4.3,4.3,4.1,4,4,3.9,4.1,..,..,..,..,4.3,4.2,4.3,4.4,4.4,4.2,4.2,4.1,4.3,4.3,4.4,4.4,4.4,..,..,..,..,..,4.4,4.5,4.6,..,..,..,..,..
United Arab Emirates,ARE,"Stock Markets, LCU,,,",DSTKMKTXN,197.13890677096,196.25229037785,195.22720318434,..,..,..,..,219.72660070064,195.32408290691,201.02494194456,198.35887651704,203.68159839653,208.49693862111,218.07883504176,233.97799151806,238.74613787575,240.0629421036,231.91090961927,232.9284785135,234.12747534957,..,..,..,..,253.4298012009,241.26563545903,248.05858974934,250.21205372275,246.19883407768,239.60887844889,234.129706646,243.40075111238,248.89829498045,258.67516797588,262.19635100926,276.37799932178,292.13535190741,..,..,..,..,309.89925463409,305.10969511144,311.57323377517,303.32945991673,297.42671434545,316.98687565726,324.96954899851,..,..
United Arab Emirates,ARE,"Stock Markets, US$,,,",DSTKMKTXD,197.1422045082,196.25557328378,195.23046894262,..,..,..,..,219.73027628454,195.32735028579,201.02830468734,198.36219466191,203.68500557983,208.50042635536,218.08248306186,233.98190549906,238.75013161825,240.06695787358,231.91478902215,232.93237493826,234.13139183113,..,..,..,..,253.43404057154,241.26967134765,248.06273927042,250.21623926695,246.20295248878,239.61288662329,234.13362316489,243.40482271718,248.9024585481,258.67949509094,262.20073702664,276.3826225696,292.14023874403,..,..,..,..,306.89032933304,305.11479898271,311.57844576843,303.33453400825,297.43168969591,316.99217820987,..,..,..
United Arab Emirates,ARE,"Total Reserves,,,,",TOTRESV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Core CPI,not seas.adj,,,",CORENS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Core CPI,seas.adj,,,",CORESA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"CPI Price, % y-o-y, median weighted, seas. adj.,",CPTOTSAXMZGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"CPI Price, % y-o-y, not seas. adj.,,",CPTOTSAXNZGY,4.58478368971,4.48483651092,4.75908372828,..,..,..,..,1.63136805953,3.76206421115,3.63458720078,2.79957376732,1.32006887316,1.32044780404,-0.04727238347,-1.27513030529,0.46161092793,2.32712765957,2.42487637885,1.65453342158,1.42318567389,..,..,..,..,1.66619731531,2.26841305998,1.68756481569,1.69619298907,2.06759818731,2.32316554915,2.42149073023,2.0175355897,1.74418604651,0.80757449179,0.48277782936,1.22767857143,1.30099433138,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"CPI Price, seas. adj.,,,",CPTOTSAXN,118.73094727334,119.41966805916,119.79225471379,..,..,..,..,120.27774641527,118.95675736705,119.75838319973,119.81483572316,119.58902562945,119.55515411539,119.36321553574,119.75838319973,120.40194196681,121.63260697753,121.61002596816,121.39550637914,121.49712092131,..,..,..,..,122.28181099695,121.6551879869,121.77938353844,121.84712656656,122.06164615558,122.33261826804,122.25358473524,122.17455120244,122.50197583832,122.61488088518,122.19713221181,122.88585299763,123.07779157728,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"CPI Price,not seas.adj,,,",CPTOTNSXN,118.65553801038,119.18565305662,119.5127453192,..,..,..,..,120.15659072111,118.29460861719,119.2082111437,119.60297766749,119.76088427701,119.56914053688,119.35483870968,119.79472140763,120.69704489059,121.6106474171,121.63320550417,121.15948567562,121.19332280623,..,..,..,..,122.15392134747,121.01285810963,121.29483419806,121.58808933003,122.17459959395,122.35506429055,122.23099481164,122.19715768103,122.73855177081,122.60320324836,122.2197157681,122.65959846605,122.77238890142,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Exchange rate, new LCU per USD extended backward, period average,,",DPANUSSPB,3.673,3.673,3.673,..,..,..,..,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,..,..,..,..,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,..,..,..,..,3.673,3.673,3.673,3.673,3.673,3.673,..,..,..
United Arab Emirates,ARE,"Exchange rate, old LCU per USD extended forward, period average,,",DPANUSSPF,3.673,3.673,3.673,..,..,..,..,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,..,..,..,..,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,..,..,..,..,3.673,3.673,3.673,3.673,3.673,3.673,..,..,..
United Arab Emirates,ARE,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Exports Merchandise, Customs, constant US$, millions, seas. adj.",DXGSRMRCHSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Exports Merchandise, Customs, current US$, millions, not seas. adj.",DXGSRMRCHNSCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Exports Merchandise, Customs, current US$, millions, seas. adj.",DXGSRMRCHSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Exports Merchandise, Customs, Price, US$, not seas. adj.",DXGSRMRCHNSXD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Exports Merchandise, Customs, Price, US$, seas. adj.",DXGSRMRCHSAXD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"GDP,constant 2010 LCU,millions,seas. adj.,",NYGDPMKTPSAKN,..,..,..,396874.293281441,403711.144670623,410958.539709335,407402.347235147,1677511.87940028,..,..,..,..,..,..,..,..,..,..,..,..,412696.614032118,418145.35624188,420832.149983107,425837.759143175,1298311.77648632,..,..,..,..,..,..,..,..,..,..,..,..,426877.930133569,433904.591929678,437529.254423075,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"GDP,current LCU,millions,seas. adj.,",NYGDPMKTPSACN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Imports Merchandise, Customs, constant US$, millions, not seas. adj.",DMGSRMRCHNSKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Imports Merchandise, Customs, constant US$, millions, seas. adj.",DMGSRMRCHSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Imports Merchandise, Customs, current US$, millions, not seas. adj.",DMGSRMRCHNSCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Imports Merchandise, Customs, current US$, millions, seas. adj.",DMGSRMRCHSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Imports Merchandise, Customs, Price, US$, not seas. adj.",DMGSRMRCHNSXD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Imports Merchandise, Customs, Price, US$, seas. adj.",DMGSRMRCHSAXD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Industrial Production, constant US$, seas. adj.,,",IPTOTSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Industrial Production, constant US$,,,",IPTOTNSKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Months Import Cover of Foreign Reserves,,,,",IMPCOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Nominal Effective Exchange Rate,,,,",NEER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Official exchange rate, LCU per USD, period average,,",DPANUSLCU,3.673,3.673,3.673,..,..,..,..,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,..,..,..,..,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,..,..,..,..,3.673,3.673,3.673,3.673,3.673,3.673,..,..,..
United Arab Emirates,ARE,"Real Effective Exchange Rate,,,,",REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Retail Sales Volume,Index,,,",RETSALESSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Terms of Trade,,,,",TOT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Stock Markets, LCU,,,",DSTKMKTXN,291.94916398339,319.14055271794,319.75460680042,..,..,..,..,326.0435646916,321.41385093711,321.33989419737,310.21629678363,322.13277305493,318.1745174798,323.79156172498,332.12127438642,333.10928538915,327.74443642526,318.20021124446,331.42701418482,352.85166049127,..,..,..,..,385.00611720643,360.6446977156,369.77984952964,373.45660771838,366.73053663342,373.68456988278,371.52952396357,382.82046779353,384.96713646846,396.23675676529,405.81838076751,417.49541387743,416.90946536154,..,..,..,..,404.61722128577,415.65629943524,422.1976575729,401.97863948026,380.81779863498,399.80236010532,407.2505724859,..,..
United States,USA,"Stock Markets, US$,,,",DSTKMKTXD,291.94916398339,319.14055271794,319.75460680042,..,..,..,..,326.0435646916,321.41385093711,321.33989419737,310.21629678363,322.13277305493,318.1745174798,323.79156172498,332.12127438642,333.10928538915,327.74443642526,318.20021124446,331.42701418482,352.85166049127,..,..,..,..,385.00611720643,360.6446977156,369.77984952964,373.45660771838,366.73053663342,373.68456988278,371.52952396357,382.82046779353,384.96713646846,396.23675676529,405.81838076751,417.49541387743,416.90946536154,..,..,..,..,404.61722128577,415.65629943524,422.1976575729,401.97863948026,380.81779863498,399.80236010532,407.2505724859,..,..
United States,USA,"Total Reserves,,,,",TOTRESV,247365.251359922,254965.389261188,259527.702416593,..,..,..,..,261082.301423836,263259.186116907,259213.213951713,263132.052482168,262793.029456198,258697.988168824,259806.50424716,260921.71156943,259577.886746095,256440.808548551,256133.011327604,259115.075707353,261082.301423836,..,..,..,..,253999.619720103,259804.273832515,259448.522696712,259576.771538773,257123.31542978,258744.82687636,257700.992822715,261159.250729073,265478.448688223,267179.139854684,259713.942039412,256969.416819306,253999.619720103,..,..,..,..,..,255279.877726068,256686.15415945,261613.140109237,270773.453054358,..,..,..,..
United States,USA,"Core CPI,not seas.adj,,,",CORENS,135.99910943904,136.12860427288,136.36169497378,..,..,..,..,140.11829466663,137.2018211063,138.13282080641,138.79846968912,139.44503512263,139.98891342475,140.35876884491,140.58231782122,140.90082967567,141.22524831202,141.48105740483,141.58374453623,141.72050925547,..,..,..,..,144.93546462141,142.50020446553,143.31624910262,144.07458902429,144.47897640014,144.77476986269,144.94470343411,145.04057504794,145.40543242187,145.901602101,146.19648682788,146.28236234926,146.30962441955,..,..,..,..,148.06493825141,147.14338940232,147.78404805394,148.09347255164,148.49422498478,148.80955626437,..,..,..
United States,USA,"Core CPI,seas.adj,,,",CORESA,135.69185026719,136.11563093463,136.62190152878,..,..,..,..,139.7707958465,137.18935970594,137.82933649998,138.29436213078,138.91394306382,139.42746551966,139.73023074517,140.03299597068,140.34437278195,140.78401689684,141.15431508433,141.58036195855,141.96878980026,..,..,..,..,144.58051757141,142.49409653134,143.02257595192,143.56963826807,143.94764155861,144.1547728581,144.28621285121,144.55362525098,144.96426191912,145.41569030925,145.80230518553,146.22427288756,146.53111728527,..,..,..,..,147.68026541814,147.18514456133,147.51873019902,147.60212660844,147.95157569357,148.14375002833,..,..,..
United States,USA,"CPI Price, % y-o-y, median weighted, seas. adj.,",CPTOTSAXMZGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"CPI Price, % y-o-y, not seas. adj.,,",CPTOTSAXNZGY,7.75726147081,7.13138036898,6.41083167739,..,..,..,..,4.12771731779,6.34029630993,5.95764871277,4.93134864176,4.94694748806,4.12531453936,3.05925333478,3.28032820235,3.71863586776,3.69508233222,3.24653750768,3.13985564498,3.32220020883,..,..,..,..,2.95160606599,3.10794259392,3.16642120766,3.46900143547,3.35404711119,3.23886639676,2.97008539982,2.93846330614,2.61091403223,2.43254146414,2.5714034968,2.71416840048,2.87236626881,..,..,..,..,1.96927297872,2.99941251283,2.81427037316,2.40558526403,2.33374651775,2.37593408699,..,..,..
United States,USA,"CPI Price, seas. adj.,,,",CPTOTSAXN,137.00939821967,137.34458912676,137.39056867505,..,..,..,..,140.10159947522,138.14831163099,138.61730302362,138.69408886927,139.25274038108,139.46332671228,139.82334657544,140.06060104466,140.76086956522,141.32917678217,141.45745972192,141.65701096152,141.95495843449,..,..,..,..,144.23684678388,142.44188185095,143.00651070404,143.50538880306,143.92334289708,143.98035753697,143.97621937762,144.17623041271,144.43601486059,144.76706760833,145.09490178769,145.50182079011,146.03242477746,..,..,..,..,147.07726403296,146.7143014787,147.03110056647,146.95753328919,147.28214890017,147.40123593026,..,..,..
United States,USA,"CPI Price,not seas.adj,,,",CPTOTNSXN,137.53109323587,137.39218319512,136.97037662619,..,..,..,..,140.61830351306,138.06550462187,138.8362015257,139.29585069709,140.00055379418,140.35313609031,140.80632432956,141.07491450802,141.69101053593,142.04313133691,141.98867490897,141.70254791473,141.56179189338,..,..,..,..,144.76587581781,142.33295029236,143.21394453751,144.13970381241,144.70088191724,144.94132089142,144.99023937754,145.15868510801,145.27682786692,145.50988291868,145.67740565885,145.59848998786,145.65017744489,..,..,..,..,147.56879738978,146.6036264289,147.25479608837,147.58568811235,148.04533728373,148.35453903557,..,..,..
United States,USA,"Exchange rate, new LCU per USD extended backward, period average,,",DPANUSSPB,1,1,1,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,1,1,1,1,1,1,1,..,..
United States,USA,"Exchange rate, old LCU per USD extended forward, period average,,",DPANUSSPF,1,1,1,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,1,1,1,1,1,1,1,..,..
United States,USA,"Exports Merchandise, Customs, constant US$, millions, not seas. adj.",DXGSRMRCHNSKD,139393.644615385,132658.698133848,133885.274403183,377785.803704411,396025.027954615,407519.932745341,405937.617152416,1635893.10011745,131621.073395103,126286.492485168,146637.878821972,130024.674503311,136404.547126437,137248.298435374,131091.165288136,139703.373659518,138313.9924,144853.239636608,135548.80040678,138159.563959044,404545.444702243,403677.520065122,409108.531347653,418561.604002432,1674145.68372382,131064.243050847,136021.99589502,145496.792943548,137902.892389853,140366.799596774,141505.540498652,136627.141621984,146721.193387314,140395.650644942,143367.83313172,141172.277419355,133503.323143813,412583.031889416,419775.23248528,423743.985654241,418043.433694888,..,131258.941094987,132631.729245902,151397.822411534,148973.580039267,..,..,415288.492752422,..
